player,season,pos,player_id,g,x3pa_per_game,x2pa_per_game,team,e_fg_percent,fga_per_game,x3p_percent,orb_per_game,x2p_percent,ft_percent,fg_percent,drb_percent,orb_percent,blk_percent,obpm,usg_percent,ast_percent,trb_percent,stl_percent,tov_percent,x3p_ar,ts_percent,f_tr,shooting_foul_committed,points_generated_by_assists,offensive_foul_drawn,and1,shooting_foul_drawn,fga_blocked,bad_pass_turnover,lost_ball_turnover,offensive_foul_committed
Rodney Stuckey,2012,SG,stuckro01,55,1.9,9.0,DET,0.456,10.9,0.317,0.7,0.452,0.834,0.429,7.8,2.7,0.5,1.7,23.7,22.7,5.2,1.4,12.6,0.174,0.55,0.536,61,467,4.0,36,147,48,49,27,23
Rodrigue Beaubois,2012,PG,beaubro01,53,2.5,5.9,DAL,0.465,8.4,0.288,0.4,0.479,0.841,0.422,12.8,1.9,1.9,-0.4,22.0,22.7,7.4,2.6,12.8,0.297,0.496,0.155,51,354,1.0,9,29,21,35,18,9
Roger Mason,2012,SG,masonro01,52,3.0,2.0,WAS,0.514,5.0,0.383,0.1,0.423,0.778,0.399,10.1,1.1,0.6,0.8,19.4,11.0,5.6,1.0,10.6,0.597,0.53,0.105,7,102,2.0,1,7,4,15,10,2
Ronnie Brewer,2012,SG,brewero02,66,1.0,5.7,CHI,0.448,6.7,0.275,1.1,0.455,0.56,0.427,10.6,5.0,0.9,-1.5,15.3,12.7,7.9,2.4,10.8,0.155,0.465,0.225,21,313,6.0,6,45,26,26,16,7
Ronnie Price,2012,PG,pricero01,36,1.2,2.4,PHO,0.427,3.6,0.295,0.5,0.419,0.8,0.377,8.2,4.0,0.4,-4.7,16.4,18.7,6.1,3.4,24.6,0.338,0.465,0.192,32,152,10.0,3,11,11,29,11,5
Ronny Turiaf,2012,C,turiaro01,17,0.1,1.9,2TM,0.576,1.9,0.0,1.2,0.594,0.591,0.576,20.6,8.9,4.9,-2.8,9.4,5.1,14.8,2.6,24.7,0.03,0.597,0.667,26,23,5.0,0,8,5,6,6,2
Ronny Turiaf,2012,C,turiaro01,13,0.1,2.2,MIA,0.533,2.3,0.0,1.5,0.552,0.591,0.533,20.3,10.7,5.1,-2.3,10.0,3.3,15.7,1.9,16.8,0.033,0.567,0.733,24,12,3.0,0,8,5,3,5,0
Ronny Turiaf,2012,C,turiaro01,4,0.0,0.8,WAS,1.0,0.8,,0.3,1.0,,1.0,21.6,1.9,4.0,-4.7,6.9,12.2,11.7,5.4,66.7,0.0,1.0,0.0,2,11,2.0,0,0,0,3,1,2
Roy Hibbert,2012,C,hibbero01,65,0.0,10.3,IND,0.497,10.3,0.0,3.3,0.498,0.711,0.497,20.7,12.5,5.2,1.0,21.1,9.9,16.6,0.9,14.2,0.001,0.539,0.358,119,242,7.0,28,103,54,34,38,21
Royal Ivey,2012,SG,iveyro01,34,1.6,0.6,OKC,0.479,2.1,0.34,0.0,0.4,0.125,0.356,6.9,0.3,0.0,-4.3,10.9,4.1,3.9,2.0,10.5,0.726,0.464,0.11,14,25,2.0,2,3,1,5,0,1
Rudy Fernández,2012,SG,fernaru01,31,3.9,3.3,DEN,0.529,7.3,0.328,0.3,0.573,0.698,0.44,8.9,1.5,0.3,0.6,17.8,15.9,5.3,2.2,14.1,0.542,0.549,0.191,16,168,13.0,4,17,5,24,7,0
Rudy Gay,2012,SF,gayru01,65,2.7,13.8,MEM,0.48,16.4,0.312,2.0,0.482,0.791,0.455,14.1,6.1,1.8,1.7,25.1,10.8,10.1,2.1,12.0,0.162,0.521,0.246,57,329,6.0,25,118,67,62,63,15
Russell Westbrook,2012,PG,westbru01,66,3.0,16.2,OKC,0.481,19.2,0.316,1.5,0.482,0.823,0.457,9.4,5.0,0.7,3.7,32.7,29.8,7.4,2.5,14.2,0.155,0.538,0.326,36,829,8.0,35,187,82,106,81,32
Ryan Anderson,2012,PF,anderry01,61,6.9,5.5,ORL,0.548,12.4,0.393,3.7,0.496,0.877,0.439,14.7,13.0,1.0,5.2,21.2,5.1,13.8,1.4,6.4,0.557,0.589,0.226,67,129,14.0,16,73,37,23,17,5
Ryan Gomes,2012,SF,gomesry01,32,0.9,2.1,LAC,0.347,3.0,0.138,0.4,0.409,0.727,0.326,13.3,3.9,0.0,-5.3,12.5,4.1,8.5,2.0,13.1,0.305,0.371,0.116,19,27,1.0,1,5,1,7,3,4
Ryan Hollins,2012,C,holliry01,39,0.0,2.2,2TM,0.548,2.2,,0.9,0.548,0.52,0.548,10.7,7.4,2.5,-5.9,13.4,2.7,9.0,0.5,23.0,0.0,0.56,0.893,33,20,9.0,4,28,14,4,6,18
Ryan Hollins,2012,C,holliry01,15,0.0,1.9,BOS,0.643,1.9,,0.6,0.643,0.3,0.643,12.0,7.0,2.4,-6.2,14.3,3.0,9.6,0.3,23.0,0.0,0.571,0.714,10,7,1.0,2,8,1,1,2,6
Ryan Hollins,2012,C,holliry01,24,0.0,2.3,CLE,0.5,2.3,,1.0,0.5,0.6,0.5,10.1,7.6,2.5,-5.8,12.9,2.6,8.8,0.6,23.0,0.0,0.555,0.982,23,13,8.0,2,20,13,3,4,12
Ryan Reid,2012,PF,reidry01,5,0.0,1.0,OKC,0.8,1.0,,0.2,0.8,,0.8,6.3,7.2,0.0,1.0,16.0,0.0,6.7,0.0,16.7,0.0,0.8,0.0,1,0,0.0,0,0,0,1,0,0
Sam Young,2012,SF,youngsa01,35,0.5,3.1,2TM,0.374,3.6,0.294,0.6,0.364,0.731,0.354,13.1,6.0,1.2,-2.9,18.9,6.2,9.5,2.4,10.4,0.134,0.412,0.205,6,32,1.0,0,13,16,4,8,3
Sam Young,2012,SF,youngsa01,21,0.4,3.5,MEM,0.386,4.0,0.0,0.7,0.432,0.833,0.386,13.4,6.7,0.7,-2.3,18.4,6.0,10.0,2.4,9.3,0.108,0.419,0.145,3,20,1.0,0,6,8,2,5,1
Sam Young,2012,SF,youngsa01,14,0.6,2.6,PHI,0.352,3.1,0.625,0.4,0.222,0.643,0.295,12.4,4.9,2.2,-3.9,19.9,6.5,8.6,2.4,12.2,0.182,0.399,0.318,3,12,0.0,0,7,8,2,3,2
Samardo Samuels,2012,C,samuesa01,54,0.0,4.3,CLE,0.455,4.3,,1.2,0.455,0.701,0.455,16.8,8.4,1.8,-4.0,18.4,4.2,12.4,1.3,16.5,0.0,0.517,0.506,44,44,7.0,11,56,26,12,14,17
Samuel Dalembert,2012,C,dalemsa01,65,0.0,6.1,HOU,0.506,6.1,0.0,2.4,0.508,0.796,0.506,24.1,12.6,5.7,-1.1,16.6,3.6,18.3,1.3,15.6,0.003,0.551,0.286,96,71,2.0,5,55,30,21,25,15
Sasha Pavlović,2012,SF,pavloal01,45,1.3,1.6,BOS,0.457,2.8,0.293,0.1,0.471,0.375,0.391,14.5,0.9,2.2,-4.4,13.8,5.3,8.0,2.0,13.2,0.453,0.456,0.063,28,41,2.0,2,5,3,10,5,1
Sean Williams,2012,C,willise01,11,0.0,2.0,2TM,0.636,2.0,,1.2,0.636,0.923,0.636,12.6,14.1,5.9,-2.1,16.5,7.4,13.4,2.0,26.5,0.0,0.722,0.591,6,10,1.0,0,6,0,1,4,5
Sean Williams,2012,C,willise01,3,0.0,2.0,BOS,0.333,2.0,,1.3,0.333,1.0,0.333,21.4,11.8,5.5,-1.9,13.8,10.4,16.8,3.8,24.8,0.0,0.606,1.167,1,6,0.0,0,3,0,0,1,2
Sean Williams,2012,C,willise01,8,0.0,2.0,DAL,0.75,2.0,,1.1,0.75,0.833,0.75,6.9,15.7,6.1,-2.2,18.3,5.5,11.2,0.8,27.3,0.0,0.778,0.375,5,4,1.0,0,3,0,1,3,3
Sebastian Telfair,2012,PG,telfase01,60,1.8,4.0,PHO,0.461,5.7,0.314,0.3,0.456,0.791,0.412,8.9,2.5,1.0,-1.7,22.3,24.5,5.7,2.4,15.5,0.307,0.495,0.196,47,325,5.0,9,34,23,40,16,7
Semih Erden,2012,C,erdense01,28,0.0,2.6,CLE,0.527,2.6,,0.7,0.527,0.512,0.527,18.5,6.6,1.1,-4.6,14.6,4.6,12.3,1.6,14.8,0.0,0.538,0.554,36,20,1.0,1,20,9,4,4,6
Serge Ibaka,2012,PF,ibakase01,66,0.0,7.4,OKC,0.536,7.4,0.333,2.9,0.536,0.661,0.535,18.2,13.2,9.8,0.1,15.7,2.5,15.9,1.0,12.7,0.006,0.556,0.241,98,65,5.0,12,56,41,19,26,16
Shane Battier,2012,SF,battish01,65,2.8,1.7,MIA,0.493,4.5,0.339,0.9,0.468,0.622,0.387,7.7,4.6,1.8,-0.7,10.7,8.0,6.2,2.2,10.7,0.627,0.504,0.127,54,182,18.0,1,6,12,29,2,2
Shannon Brown,2012,SG,brownsh01,59,3.2,6.9,PHO,0.477,10.1,0.362,0.6,0.446,0.808,0.42,9.5,3.1,0.8,-0.2,22.8,8.1,6.3,1.6,9.1,0.314,0.507,0.166,30,154,4.0,7,44,29,22,23,9
Shaun Livingston,2012,SG,livinsh01,58,0.1,4.6,MIL,0.472,4.7,0.667,0.7,0.466,0.785,0.469,8.7,3.8,1.4,-1.5,15.0,16.6,6.2,1.3,17.8,0.011,0.52,0.292,41,273,3.0,12,37,10,33,20,6
Shawn Marion,2012,SF,mariosh01,63,1.1,9.2,DAL,0.461,10.3,0.294,2.3,0.464,0.796,0.446,18.6,8.6,1.5,-0.2,19.0,11.5,13.6,1.8,12.5,0.105,0.488,0.144,52,307,6.0,6,40,42,49,32,3
Shawne Williams,2012,SF,willish03,25,3.5,2.4,NJN,0.357,5.9,0.241,0.8,0.35,0.727,0.286,11.2,4.4,1.6,-4.2,14.7,4.9,7.7,1.0,7.9,0.592,0.372,0.075,21,42,2.0,2,7,7,3,4,4
Shelden Williams,2012,C,willish02,58,0.0,3.5,NJN,0.478,3.5,,2.4,0.478,0.731,0.478,19.6,12.5,2.3,-2.7,11.2,4.3,15.9,2.0,21.1,0.0,0.543,0.517,85,85,7.0,8,45,24,18,23,9
Shelvin Mack,2012,PG,macksh01,64,0.7,2.8,WAS,0.427,3.4,0.286,0.2,0.427,0.712,0.4,11.7,1.7,0.2,-2.0,16.9,26.0,6.7,1.9,16.3,0.191,0.468,0.268,11,299,2.0,3,29,21,24,14,5
Solomon Alabi,2012,C,alabiso01,14,0.0,2.6,TOR,0.361,2.6,,1.1,0.361,0.875,0.361,30.4,14.6,6.0,-2.9,17.2,4.1,22.6,0.9,11.2,0.0,0.418,0.222,7,7,0.0,0,4,4,3,0,1
Solomon Jones,2012,PF,jonesso01,21,0.0,2.9,2TM,0.393,2.9,,1.5,0.393,0.826,0.393,10.5,13.1,3.1,-4.0,14.4,4.9,11.8,1.7,20.2,0.0,0.471,0.377,23,21,0.0,1,11,7,4,5,7
Solomon Jones,2012,PF,jonesso01,10,0.0,0.8,LAC,0.125,0.8,,1.1,0.125,0.8,0.125,7.5,13.5,4.3,-4.5,7.3,2.8,10.5,2.2,32.9,0.0,0.294,0.625,7,4,0.0,1,2,1,1,0,2
Solomon Jones,2012,C,jonesso01,11,0.0,4.8,NOH,0.434,4.8,,1.9,0.434,0.833,0.434,12.0,13.0,2.5,-3.8,17.8,5.9,12.5,1.4,17.6,0.0,0.501,0.34,16,17,0.0,0,9,6,3,5,5
Spencer Hawes,2012,C,hawessp01,37,0.3,8.3,PHI,0.494,8.6,0.25,2.1,0.498,0.727,0.489,23.3,9.4,3.9,-0.2,20.3,17.6,16.3,0.9,13.8,0.038,0.517,0.172,77,207,2.0,5,23,22,22,15,6
Stephen Curry,2012,PG,curryst01,26,4.7,6.7,GSW,0.583,11.4,0.455,0.6,0.514,0.809,0.49,11.3,2.3,0.8,4.1,24.0,32.3,6.8,2.8,17.0,0.409,0.605,0.159,24,309,5.0,1,10,7,39,16,2
Stephen Jackson,2012,SF,jacksst02,47,3.6,5.4,2TM,0.432,9.0,0.288,0.5,0.431,0.825,0.374,13.1,2.0,0.8,-2.6,21.3,14.6,7.6,2.3,17.8,0.4,0.485,0.268,51,262,7.0,8,51,17,61,24,8
Stephen Jackson,2012,SF,jacksst02,26,4.2,6.3,MIL,0.412,10.5,0.278,0.6,0.409,0.833,0.357,10.5,2.4,0.6,-3.1,22.5,16.6,6.4,1.9,18.1,0.397,0.459,0.221,27,171,5.0,5,28,10,39,14,8
Stephen Jackson,2012,SF,jacksst02,21,3.0,4.3,SAS,0.467,7.3,0.306,0.3,0.473,0.815,0.405,16.9,1.4,1.0,-1.8,19.5,11.8,9.3,2.9,17.3,0.405,0.529,0.353,24,91,2.0,3,23,7,22,10,0
Steve Blake,2012,PG,blakest01,53,3.0,2.1,LAL,0.476,5.1,0.335,0.2,0.436,0.778,0.377,6.6,0.9,0.1,-2.5,13.0,21.0,3.8,1.7,20.5,0.59,0.493,0.101,35,388,19.0,0,6,8,56,9,3
Steve Nash,2012,PG,nashst01,62,2.3,6.7,PHO,0.581,9.0,0.39,0.4,0.58,0.894,0.532,9.1,1.5,0.3,4.7,19.6,53.1,5.3,1.0,27.1,0.254,0.625,0.256,17,1458,12.0,5,20,14,178,39,2
Steve Novak,2012,PF,novakst01,54,5.2,1.0,NYK,0.675,6.2,0.472,0.2,0.509,0.846,0.478,10.9,1.0,0.7,4.6,16.2,2.0,5.9,0.8,5.7,0.837,0.684,0.077,36,30,5.0,2,3,4,7,5,1
Sundiata Gaines,2012,SG,gainesu01,57,1.4,3.3,NJN,0.428,4.8,0.341,0.5,0.392,0.615,0.376,12.2,3.8,0.2,-0.5,21.1,27.2,7.9,3.7,14.2,0.303,0.465,0.354,22,282,4.0,12,43,19,30,13,6
T.J. Ford,2012,PG,fordtj01,14,0.6,2.5,SAS,0.465,3.1,0.25,0.2,0.486,0.786,0.442,8.8,1.8,0.8,-2.8,17.2,32.7,5.4,2.4,31.9,0.186,0.519,0.326,9,107,2.0,1,5,0,12,9,2
Taj Gibson,2012,PF,gibsota01,63,0.0,6.4,CHI,0.495,6.4,,2.1,0.495,0.622,0.495,16.8,12.0,4.5,-0.7,18.6,5.9,14.4,1.1,11.5,0.0,0.522,0.334,75,115,2.0,9,65,38,8,21,15
Tayshaun Prince,2012,SF,princta01,63,1.7,11.0,DET,0.444,12.7,0.356,1.1,0.431,0.774,0.421,12.4,4.0,1.2,0.0,20.4,13.2,8.0,0.7,8.0,0.13,0.47,0.144,47,340,7.0,5,44,27,40,25,4
Terrel Harris,2012,SG,harrite01,22,1.8,2.0,MIA,0.398,3.8,0.205,0.8,0.477,0.667,0.349,11.9,7.0,0.5,-4.4,17.1,12.2,9.6,1.5,21.3,0.47,0.434,0.253,16,58,3.0,1,9,7,10,10,2
Terrence Williams,2012,SG,willite01,30,1.5,5.1,2TM,0.47,6.6,0.348,0.4,0.454,0.587,0.429,18.7,2.5,0.9,-0.9,20.9,19.2,10.3,1.9,16.5,0.232,0.488,0.232,24,156,0.0,4,21,4,27,13,0
Terrence Williams,2012,SG,willite01,12,1.6,3.2,HOU,0.421,4.8,0.421,0.2,0.316,0.5,0.351,16.8,1.3,0.4,-3.9,18.1,8.3,9.0,1.2,13.8,0.333,0.434,0.211,10,23,0.0,2,7,0,5,4,0
Terrence Williams,2012,SG,willite01,18,1.5,6.3,SAC,0.489,7.8,0.296,0.6,0.5,0.618,0.461,19.7,3.1,1.2,0.6,22.2,24.6,11.0,2.2,17.5,0.191,0.51,0.241,14,133,0.0,2,14,4,22,9,0
Thabo Sefolosha,2012,SG,sefolth01,42,1.7,2.0,OKC,0.532,3.7,0.437,0.5,0.429,0.884,0.432,12.5,2.8,1.4,-1.3,10.6,7.4,8.0,2.1,18.7,0.458,0.584,0.277,40,105,2.0,5,22,13,16,9,9
Thaddeus Young,2012,PF,youngth01,63,0.1,10.8,PHI,0.507,10.9,0.25,2.2,0.508,0.771,0.507,12.0,8.6,1.8,1.4,21.5,7.3,10.3,2.0,6.8,0.006,0.538,0.21,63,163,12.0,14,72,49,17,20,10
Tiago Splitter,2012,C,splitti01,59,0.0,5.8,SAS,0.618,5.8,,1.6,0.618,0.691,0.618,21.4,9.7,3.0,0.9,20.7,9.2,15.7,1.0,17.1,0.0,0.649,0.528,66,161,5.0,23,93,34,28,28,20
Tim Duncan,2012,C,duncati01,58,0.1,12.6,SAS,0.492,12.6,0.0,1.9,0.495,0.695,0.492,28.2,7.9,3.9,2.0,26.2,13.5,18.3,1.2,10.3,0.005,0.531,0.34,50,292,5.0,29,126,53,47,26,17
Timofey Mozgov,2012,C,mozgoti01,44,0.0,4.3,DEN,0.526,4.3,,1.2,0.526,0.684,0.526,20.8,9.3,4.8,-2.9,17.4,4.9,15.2,1.1,19.8,0.0,0.556,0.3,52,50,1.0,5,29,14,14,12,15
Tobias Harris,2012,SF,harrito02,42,0.5,3.5,MIL,0.485,4.0,0.261,0.7,0.5,0.815,0.467,16.8,6.7,1.1,-1.0,20.6,7.4,11.6,1.4,13.9,0.136,0.54,0.32,21,47,0.0,6,30,19,12,11,6
Toney Douglas,2012,PG,douglto01,38,3.1,4.6,NYK,0.371,7.6,0.231,0.4,0.387,0.846,0.324,10.0,2.8,0.1,-4.7,24.4,19.6,6.3,2.3,15.7,0.403,0.393,0.09,13,186,4.0,4,12,15,33,10,7
Tony Allen,2012,SG,allento01,58,0.4,7.3,MEM,0.478,7.7,0.308,1.7,0.479,0.8,0.469,10.6,7.4,1.8,-0.6,18.4,8.3,8.9,3.6,15.2,0.058,0.541,0.391,60,167,6.0,16,79,49,40,33,11
Tony Battie,2012,C,battito01,27,0.0,1.9,PHI,0.373,1.9,0.0,0.3,0.38,1.0,0.373,22.3,3.0,1.5,-4.4,9.0,7.6,12.6,0.7,7.0,0.02,0.398,0.078,16,37,2.0,0,1,2,2,1,0
Tony Parker,2012,PG,parketo01,60,1.0,13.8,SAS,0.488,14.8,0.23,0.4,0.498,0.799,0.48,8.7,1.3,0.2,3.6,27.7,40.3,5.1,1.5,13.1,0.069,0.539,0.319,35,1071,10.0,25,105,51,82,49,7
Tracy McGrady,2012,SF,mcgratr01,52,0.6,3.8,ATL,0.47,4.4,0.455,0.4,0.434,0.675,0.437,18.2,3.3,1.4,-0.1,18.0,20.8,10.8,1.0,16.5,0.143,0.51,0.359,21,259,0.0,5,39,11,32,11,4
Travis Leslie,2012,SG,leslitr01,10,0.0,1.4,LAC,0.357,1.4,,0.6,0.357,0.444,0.357,8.0,15.7,3.7,0.0,20.5,17.0,11.9,2.4,10.0,0.0,0.39,0.643,2,11,0.0,1,6,1,0,2,0
Travis Outlaw,2012,SF,outlatr01,39,1.5,2.9,SAC,0.389,4.5,0.267,0.5,0.383,0.674,0.343,9.7,4.0,3.1,-2.6,18.7,4.8,6.7,1.9,9.3,0.343,0.428,0.263,19,36,2.0,2,21,10,9,6,2
Trevor Ariza,2012,SF,arizatr01,41,2.1,7.7,NOH,0.453,9.8,0.333,1.0,0.44,0.775,0.417,15.1,3.7,1.5,-0.4,18.4,16.8,9.5,2.8,14.5,0.216,0.496,0.253,32,299,7.0,9,45,26,30,27,10
Trevor Booker,2012,PF,booketr01,50,0.0,6.8,WAS,0.532,6.8,0.5,2.4,0.531,0.602,0.531,18.6,10.6,2.6,-0.8,15.6,5.1,14.5,2.0,13.2,0.006,0.549,0.273,71,94,2.0,13,42,12,23,21,8
Trey Johnson,2012,SG,johnstr01,11,0.0,1.3,NOH,0.571,1.3,,0.3,0.571,1.0,0.571,17.3,6.0,0.0,-2.7,16.4,11.1,11.7,0.9,23.6,0.0,0.648,0.357,6,9,0.0,1,3,0,5,0,0
Trey Thompkins,2012,C,thomptr02,24,0.5,2.0,LAC,0.426,2.5,0.308,0.2,0.417,0.714,0.393,20.2,4.0,2.1,-3.2,27.2,4.5,12.0,1.4,8.6,0.213,0.445,0.115,7,6,0.0,1,3,4,3,2,0
Tristan Thompson,2012,PF,thomptr01,60,0.0,7.3,CLE,0.439,7.4,0.0,3.1,0.441,0.552,0.439,16.8,14.4,3.3,-2.4,19.2,3.3,15.5,1.0,13.3,0.005,0.469,0.434,61,60,4.0,16,93,70,11,32,21
Troy Murphy,2012,PF,murphtr01,59,1.1,1.8,LAL,0.532,2.9,0.418,0.7,0.471,0.667,0.45,16.9,4.9,1.2,-2.0,9.6,7.9,11.2,0.8,12.9,0.392,0.537,0.053,54,118,3.0,1,5,6,15,3,6
Ty Lawson,2012,PG,lawsoty01,61,3.3,9.3,DEN,0.535,12.6,0.365,0.9,0.531,0.824,0.488,9.2,3.1,0.2,3.6,21.2,30.2,6.2,2.0,14.7,0.261,0.579,0.282,28,904,13.0,16,81,69,82,36,20
Tyler Hansbrough,2012,PF,hansbty01,66,0.0,7.2,IND,0.405,7.3,0.0,1.7,0.406,0.813,0.405,13.7,8.9,0.5,-1.1,20.9,3.5,11.3,2.0,9.8,0.002,0.511,0.58,62,76,5.0,30,126,48,12,17,12
Tyler Honeycutt,2012,SF,honeyty01,15,0.2,1.4,SAC,0.354,1.6,0.333,0.2,0.333,0.6,0.333,14.4,3.6,2.5,-2.0,13.9,11.5,8.7,2.3,7.1,0.125,0.382,0.208,1,14,0.0,1,2,0,2,0,0
Tyreke Evans,2012,SG,evansty01,63,1.6,12.7,SAC,0.464,14.3,0.202,1.0,0.484,0.779,0.453,12.0,3.1,1.0,0.3,23.8,22.1,7.3,2.0,14.4,0.11,0.512,0.287,55,663,6.0,27,122,75,67,51,20
Tyrus Thomas,2012,PF,thomaty01,54,0.1,6.0,CHA,0.369,6.1,0.333,0.9,0.367,0.759,0.367,17.7,5.4,4.4,-5.9,19.0,6.0,11.3,1.9,12.7,0.009,0.418,0.254,83,73,18.0,6,41,26,23,14,8
Tyson Chandler,2012,C,chandty01,62,0.0,5.7,NYK,0.679,5.7,0.0,3.4,0.683,0.689,0.679,22.7,11.8,3.4,1.2,13.0,4.3,17.2,1.4,17.1,0.006,0.708,0.887,76,130,20.0,27,140,25,29,25,21
Udonis Haslem,2012,PF,hasleud01,64,0.0,5.6,MIA,0.423,5.6,,1.8,0.423,0.814,0.423,25.6,9.1,1.2,-2.2,13.5,4.0,17.7,1.2,13.0,0.0,0.479,0.286,70,98,13.0,4,37,38,28,19,12
Vernon Macklin,2012,C,macklve01,23,0.0,1.5,DET,0.543,1.5,,0.6,0.543,0.571,0.543,18.3,12.0,2.3,1.3,15.1,6.4,15.0,1.6,6.8,0.0,0.559,0.4,7,10,0.0,0,7,1,2,1,0
Vince Carter,2012,SG,cartevi01,61,3.4,5.5,DAL,0.48,8.9,0.361,0.5,0.442,0.826,0.411,12.5,2.3,1.3,-0.7,20.4,15.0,7.5,1.9,12.4,0.378,0.519,0.212,74,317,8.0,7,52,21,39,20,13
Vladimir Radmanović,2012,SF,radmavl01,49,2.8,1.3,ATL,0.503,4.0,0.37,0.7,0.387,0.759,0.376,16.8,5.3,1.5,-0.4,15.2,10.9,11.1,1.5,14.3,0.685,0.524,0.147,41,123,4.0,1,8,5,23,5,2
Von Wafer,2012,SG,wafervo01,33,1.2,3.6,ORL,0.497,4.8,0.359,0.2,0.483,0.704,0.452,9.7,1.5,0.5,-1.8,21.6,11.0,5.5,1.1,16.2,0.248,0.537,0.344,12,63,1.0,4,20,8,8,18,3
Walker Russell,2012,PG,russewa02,28,0.5,2.9,DET,0.368,3.4,0.308,0.3,0.354,0.636,0.347,6.6,2.3,0.2,-4.6,17.8,26.0,4.4,2.7,24.0,0.137,0.401,0.232,19,128,2.0,3,8,5,20,6,1
Wayne Ellington,2012,SG,ellinwa01,51,2.1,3.8,MIN,0.462,5.9,0.324,0.3,0.448,0.8,0.404,9.7,1.6,0.7,-2.7,15.8,5.5,5.6,1.4,7.5,0.358,0.487,0.132,30,80,4.0,5,17,8,15,6,2
Wesley Johnson,2012,SF,johnswe01,65,2.6,3.5,MIN,0.465,6.1,0.314,0.4,0.461,0.706,0.398,11.6,1.8,2.3,-2.7,14.3,6.4,6.7,1.2,12.7,0.426,0.477,0.086,87,127,4.0,5,17,16,29,19,3
Wesley Matthews,2012,SG,matthwe02,66,5.1,6.5,POR,0.496,11.6,0.383,0.8,0.434,0.86,0.412,9.0,2.9,0.5,0.3,18.7,8.3,5.9,2.3,8.0,0.442,0.539,0.224,59,258,16.0,8,70,53,22,32,13
Will Bynum,2012,PG,bynumwi01,36,0.8,4.6,DET,0.399,5.4,0.241,0.3,0.406,0.766,0.381,11.1,2.3,0.5,-4.3,24.8,22.4,6.5,2.4,19.6,0.149,0.459,0.33,14,153,1.0,10,30,18,27,16,6
Willie Green,2012,SG,greenwi01,53,2.1,4.0,ATL,0.548,6.1,0.442,0.3,0.486,0.857,0.471,8.2,1.9,0.5,0.1,19.5,7.4,5.1,1.3,8.6,0.348,0.578,0.172,32,91,3.0,6,28,6,13,12,6
Wilson Chandler,2012,SF,chandwi01,8,1.5,8.4,DEN,0.411,9.9,0.25,0.8,0.418,0.833,0.392,18.4,3.4,2.2,-3.6,21.2,12.0,11.1,1.4,17.6,0.152,0.445,0.152,9,41,1.0,2,6,4,8,3,4
Xavier Henry,2012,SG,henryxa01,45,0.4,4.7,NOH,0.41,5.1,0.412,0.5,0.393,0.612,0.395,12.7,3.8,0.9,-3.7,18.7,7.6,8.3,1.9,11.7,0.075,0.45,0.373,26,74,2.0,7,38,22,11,14,8
Xavier Silas,2012,SG,silasxa01,2,3.0,4.5,PHI,0.3,7.5,0.167,1.0,0.333,0.667,0.267,5.7,5.7,0.0,-10.4,23.3,11.4,5.7,0.0,15.5,0.4,0.337,0.2,2,8,0.0,1,2,1,2,0,0
Yi Jianlian,2012,PF,jianlyi01,30,0.3,2.4,DAL,0.396,2.7,0.3,0.4,0.389,0.667,0.378,20.3,6.7,3.1,-5.4,24.1,4.1,13.6,1.8,13.3,0.122,0.433,0.256,12,10,1.0,1,10,8,7,3,1
Zach Randolph,2012,PF,randoza01,28,0.3,9.9,MEM,0.467,10.2,0.25,2.8,0.469,0.659,0.463,23.9,12.1,0.4,1.0,22.4,11.2,17.9,1.5,11.0,0.028,0.5,0.309,22,114,1.0,10,41,22,18,8,7
Zaza Pachulia,2012,C,pachuza01,58,0.0,5.8,ATL,0.499,5.8,,2.7,0.499,0.741,0.499,21.5,11.1,1.4,-1.5,14.0,7.4,16.4,1.8,16.5,0.0,0.557,0.466,71,180,11.0,13,73,43,21,24,20
Ömer Aşık,2012,C,asikom01,66,0.0,2.4,CHI,0.506,2.4,,1.9,0.506,0.456,0.506,25.1,14.9,5.0,-3.2,12.6,4.8,20.1,1.7,25.2,0.0,0.509,0.66,65,75,7.0,11,52,24,14,23,9
A.J. Price,2013,PG,priceaj01,57,3.5,3.7,WAS,0.475,7.2,0.35,0.4,0.427,0.79,0.39,8.2,1.7,0.2,-0.2,18.0,26.4,4.9,1.3,12.7,0.484,0.501,0.15,30,457,11.0,3,25,13,47,13,2
Aaron Brooks,2013,PG,brookaa01,53,2.5,3.4,2TM,0.532,6.0,0.373,0.2,0.511,0.769,0.453,7.9,1.5,0.8,-0.8,18.1,18.0,4.6,1.5,16.5,0.424,0.555,0.165,38,258,2.0,6,18,32,38,19,4
Aaron Brooks,2013,PG,brookaa01,7,1.0,0.9,HOU,0.385,1.9,0.286,0.1,0.333,,0.308,3.0,3.0,6.0,-4.1,19.6,23.1,3.0,1.3,23.5,0.538,0.385,0.0,1,14,0.0,0,0,1,3,0,0
Aaron Brooks,2013,PG,brookaa01,46,2.8,3.8,SAC,0.538,6.6,0.378,0.3,0.517,0.769,0.459,8.1,1.4,0.6,-0.7,18.0,17.8,4.7,1.5,16.2,0.419,0.562,0.172,37,244,2.0,6,18,31,35,19,4
Aaron Gray,2013,C,grayaa01,42,0.0,2.1,TOR,0.533,2.1,,1.1,0.533,0.523,0.533,20.0,10.9,0.8,-3.9,13.1,9.9,15.4,0.7,24.8,0.0,0.544,0.489,36,75,1.0,2,20,12,15,4,14
